116.30325,29.80618,2017-12-07 08:12:00,9.6
116.31313,29.8119,2017-12-07 08:16:00,9.8
116.31879,29.81498,2017-12-07 08:18:00,9.8
116.32442,29.81833,2017-12-07 08:22:00,9.7
116.34146,29.82877,2017-12-07 08:28:00,10.2
116.34656,29.8321,2017-12-07 08:30:00,10.2
116.35209,29.83616,2017-12-07 08:32:00,10.2
116.35847,29.84123,2017-12-07 08:34:00,10.4
116.3689,29.84667,2017-12-07 08:38:00,10.3
116.38003,29.85204,2017-12-07 08:42:00,10.0
116.39102,29.85827,2017-12-07 08:46:00,9.7
116.39635,29.86116,2017-12-07 08:48:00,9.7
116.40327,29.86439,2017-12-07 08:52:00,9.6
116.41078,29.8683,2017-12-07 08:54:00,9.7
116.42133,29.87382,2017-12-07 08:58:00,9.6
116.42866,29.87812,2017-12-07 09:00:00,9.6
116.43513,29.88187,2017-12-07 09:02:00,9.6
116.4414,29.88587,2017-12-07 09:06:00,9.5
116.44687,29.88913,2017-12-07 09:08:00,9.6
116.45216,29.89189,2017-12-07 09:10:00,9.6
116.46247,29.89749,2017-12-07 09:14:00,9.6
116.46828,29.89998,2017-12-07 09:16:00,9.5
116.4808,29.90275,2017-12-07 09:20:00,9.5
116.4873,29.90354,2017-12-07 09:22:00,9.5
116.495,29.90474,2017-12-07 09:24:00,9.6
116.50109,29.90512,2017-12-07 09:26:00,9.8
116.50842,29.90497,2017-12-07 09:30:00,9.9
116.52233,29.90372,2017-12-07 09:34:00,10.0
116.52982,29.90355,2017-12-07 09:36:00,10.0
116.53645,29.905,2017-12-07 09:38:00,9.8
116.54198,29.90826,2017-12-07 09:40:00,9.4
116.54597,29.91269,2017-12-07 09:42:00,9.6
116.5498,29.91778,2017-12-07 09:44:00,9.7
116.55357,29.92803,2017-12-07 09:48:00,9.7
116.5554,29.93517,2017-12-07 09:50:00,9.9
116.56126,29.94395,2017-12-07 09:54:00,9.4
116.56563,29.94764,2017-12-07 09:58:00,9.3
116.57642,29.95512,2017-12-07 10:00:00,9.4
116.58198,29.95775,2017-12-07 10:02:00,9.4
116.58769,29.95982,2017-12-07 10:06:00,9.4
116.59925,29.96304,2017-12-07 10:10:00,9.8
116.60683,29.96539,2017-12-07 10:12:00,10.1
116.62571,29.97502,2017-12-07 10:18:00,10.2
116.63684,29.98136,2017-12-07 10:22:00,9.8
116.64722,29.98906,2017-12-07 10:26:00,9.4
116.65023,29.99382,2017-12-07 10:28:00,9.1
116.65098,29.99915,2017-12-07 10:32:00,9.0
116.65213,30.01047,2017-12-07 10:36:00,8.9
116.65545,30.01482,2017-12-07 10:38:00,8.8
116.65928,30.01803,2017-12-07 10:40:00,9.1
116.66969,30.0247,2017-12-07 10:44:00,9.5
116.68056,30.0306,2017-12-07 10:48:00,9.7
116.6871,30.0338,2017-12-07 10:50:00,9.9
116.69829,30.03934,2017-12-07 10:54:00,10.0
116.70478,30.04142,2017-12-07 10:56:00,10.2
116.71203,30.04334,2017-12-07 11:00:00,10.2
116.71822,30.04554,2017-12-07 11:02:00,10.0
116.72491,30.04825,2017-12-07 11:04:00,10.0
116.73051,30.05113,2017-12-07 11:06:00,9.9
116.742,30.05706,2017-12-07 11:10:00,9.8
116.75228,30.06308,2017-12-07 11:14:00,9.5
116.75788,30.06642,2017-12-07 11:16:00,9.4
116.7627,30.0699,2017-12-07 11:18:00,9.3
116.76731,30.07382,2017-12-07 11:20:00,9.3
116.7716,30.07803,2017-12-07 11:22:00,9.3
116.7793,30.08572,2017-12-07 11:26:00,9.6
116.78474,30.09043,2017-12-07 11:28:00,9.7
116.78904,30.09441,2017-12-07 11:32:00,9.7
116.79848,30.10219,2017-12-07 11:34:00,9.7
116.80937,30.10899,2017-12-07 11:38:00,9.6
116.81454,30.11192,2017-12-07 11:42:00,9.6
116.82214,30.11637,2017-12-07 11:44:00,9.5
116.82801,30.11954,2017-12-07 11:46:00,9.4
116.83662,30.12358,2017-12-07 11:50:00,9.3
116.84238,30.12728,2017-12-07 11:52:00,9.8
116.84721,30.13144,2017-12-07 11:54:00,10.1
116.85592,30.1424,2017-12-07 11:58:00,9.9
116.85747,30.14572,2017-12-07 12:00:00,9.8
116.86182,30.1578,2017-12-07 12:06:00,9.7
116.8655,30.16742,2017-12-07 12:08:00,9.1
116.87366,30.1797,2017-12-07 12:14:00,9.5
116.87933,30.18656,2017-12-07 12:16:00,9.6
116.88348,30.19181,2017-12-07 12:20:00,9.7
116.8878,30.19896,2017-12-07 12:22:00,9.8
116.8938,30.20924,2017-12-07 12:26:00,9.8
116.89745,30.21736,2017-12-07 12:30:00,9.9
116.9006,30.22668,2017-12-07 12:34:00,9.8
116.90344,30.2331,2017-12-07 12:36:00,9.8
116.90691,30.23974,2017-12-07 12:38:00,9.7
116.90967,30.24517,2017-12-07 12:40:00,9.5
116.91345,30.25183,2017-12-07 12:44:00,9.5
116.91724,30.25871,2017-12-07 12:46:00,9.4
116.92153,30.26726,2017-12-07 12:50:00,9.5
116.92772,30.27746,2017-12-07 12:54:00,9.6
116.93103,30.29556,2017-12-07 13:02:00,9.6
116.9104,30.32448,2017-12-07 13:14:00,9.8
116.90557,30.3344,2017-12-07 13:18:00,9.4
116.90036,30.34453,2017-12-07 13:22:00,9.4
116.89808,30.34947,2017-12-07 13:24:00,9.5
116.88847,30.37552,2017-12-07 13:34:00,9.8
116.88483,30.38697,2017-12-07 13:38:00,9.8
116.88309,30.39321,2017-12-07 13:40:00,9.8
116.88142,30.3991,2017-12-07 13:42:00,9.8
116.88072,30.4018,2017-12-07 13:44:00,9.7
116.87899,30.40919,2017-12-07 13:46:00,9.7
116.87737,30.42126,2017-12-07 13:50:00,9.7
116.8782,30.42703,2017-12-07 13:54:00,9.2
116.8829,30.43634,2017-12-07 13:56:00,9.1
116.88857,30.43911,2017-12-07 14:00:00,9.3
116.89446,30.44124,2017-12-07 14:02:00,9.6
116.90036,30.44304,2017-12-07 14:04:00,9.9
116.90706,30.44517,2017-12-07 14:06:00,10.3
116.91314,30.44746,2017-12-07 14:08:00,10.2
116.92594,30.44962,2017-12-07 14:12:00,10.1
116.93298,30.45073,2017-12-07 14:14:00,10.0
116.9392,30.45204,2017-12-07 14:16:00,9.9
116.9453,30.45376,2017-12-07 14:18:00,9.9
116.95193,30.45612,2017-12-07 14:20:00,9.8
116.96358,30.46012,2017-12-07 14:24:00,9.5
116.97483,30.46521,2017-12-07 14:28:00,9.3
116.97963,30.46834,2017-12-07 14:30:00,9.4
116.98438,30.47175,2017-12-07 14:32:00,9.6
116.98882,30.47541,2017-12-07 14:34:00,9.5
116.99333,30.47962,2017-12-07 14:36:00,9.4
116.99747,30.48342,2017-12-07 14:38:00,9.4
117.00244,30.48748,2017-12-07 14:40:00,9.4
117.00752,30.4907,2017-12-07 14:42:00,9.6
117.01794,30.49619,2017-12-07 14:46:00,9.7
117.025,30.49866,2017-12-07 14:48:00,9.5
117.03104,30.49944,2017-12-07 14:50:00,9.4
117.04039,30.49929,2017-12-07 14:54:00,9.7
117.04927,30.49902,2017-12-07 14:56:00,9.8
117.05666,30.49896,2017-12-07 15:00:00,9.8
117.06367,30.49884,2017-12-07 15:02:00,9.8
